"id";"text";"TAR";"predicted_label";"tokens";"pos_tags"
"876605902377834";"Deutschland sprechen wenigste Problem herschen .";"public";"";"";""
"876360049069086";"Mutmaßung .";"public";"";"";""
"876297882408636";"genau der ich schreiben .";"public";"";"";""
"876524099052681";"au ich mal .";"public";"";"";""
"876352135736544";"ich ehr planmäßig 2 . Geselle du allgemein .";"public";"";"";""
"876349915736766";"es geben arbeitslos ichtakademiker . Maurer -- Bäcker -- Verkäufer . mal Arbeit .";"public";"";"";""
"876405609064530";"..";"public";"";"";""
"876853105686447";"wir liberal modern Einwanderungsrecht . Hab ich was verpassen .";"public";"";"";""
"876274792410945";"es geben vieler deutsch Frau Mann nehmen sich wundern Beziehung scheiße der entführen .";"public";"";"";""
"876345955737162";"brauchen wir Einwanderung motiviert Integrationswilligund fähig Mensch . definitiv Moslem .";"public";"";"";""
"876348362403588";"Medium Pack . transportieren Ritik . moralisch eure erschlägen dich . wir Nitiatvie STADORT gründen . was er beschimpfen Zeitung erzählen 150 heilige -- such backen -- uns 8001000 Bürger wissen nichts wir zeigen Ghetto Stadtrand es rein er geben .";"public";"";"";""
"876565145715243";"ich haun sich weg was Bekloppt ich gehören .";"public";"";"";""
"876457712392653";"m Ausland herrschen Eindruck -- Deutschland Sozialeinwanderer man ausgehen was Mehrheit Bevölkerung Eindruck zutreffend .";"public";"";"";""
"876370129068078";"ich frag sich wozu Schulbildung vieler Student es Fachkräfte geben sein sie . man Teenis fragen was sie mal spät hören man sie Ausland möchten . . -- Fachkräfte hauen wir sich . anderer suchen irgendwie man sich verarscht .";"public";"";"";""
"876636645708093";"Antifante Schild Schwert Partei Bundestag .";"public";"";"";""
"876330595738698";"PEGDA gewiß aufklärungspflichen -- ausländisch fachkräfte Angst .";"public";"";"";""
"876536992384725";"einfach lächerlich .";"public";"";"";""
"876575889047502";"was er .";"public";"";"";""
"876286949076396";"Vollem Nett schädlich rein sogenannter fachkräfte .";"public";"";"";""
"876585692379855";"man vergessen wir 5 12 -- wir 5 12.";"public";"";"";""
"876284279076663";"genau es WR Einwanderer .";"public";"";"";""
"876303062408118";"Oh .";"public";"";"";""
"876406429064448";"solange der uns schreiben reden der schiss sich wir .";"public";"";"";""
"876418069063284";"Chris Hinnschauer -- Schau mal genau was Handwerk . m. Osten geben es Bauhandwerk Mindestlohn liegen aktuell 10,75 steigen .";"individual";"";"";""
"876362905735467";"wir ausländisch Fachkräft dringend benötigen Bildungspolitik eindeutig versagen .";"public";"";"";""
"876524509052640";"Tja -- Sport gesund behaupten .";"public";"";"";""
"876289145742843";"es BRD Verwaltung -- der Wirtschaft ausbildungsfaehig Mensch anbieten hochgezählten vermeintlich sicher Job öffentlich Dienst Bewerber entziehen .";"public";"";"";""
"876346302403794";"ich Ausländerfreund Schnauze Moslem voll anderer mir herzlich willkommen .";"public";"";"";""
"876336235738134";"stehle Raube vergewaltigen totschlag erstech verbrenn Drogenhandel -- Kinderschände -- Prostitution -- beleidigen Vandalismus . hab ich wer vergessen Achja -- kühlen kassieren .";"public";"";"";""
"876409169064174";"[@LINK]";"public";"public";"";""
"876356659069425";"wer gesund Menschenverstand nennen wissen jetzig Generation nichts Geschichte beitragen . stattdessen nutzen man Geschichte fortwährend Ausrede Prangerklausel es Gegner . Rüstungsgeschäft gewiß Hinsicht Perver sicher aufgrund Geschichte . sobald es Wille Minderheit wir Azis -- ziehen man uns Haar Volksgeschicht Fußgängerzone -- Heimat -- Dach staatlich Hilfe.da scheißen man Geschichte . Ausländerpolitik Deutschland Farce .";"public";"";"";""
"876276499077441";"sein bitte Fachkräft . putzen ich .";"public";"";"";""
"876317835739974";"Fachkraefte Indonesien Vietnam sagen Chance Deutschland . wer Fachkraeft Afrika -- Osteuropa -- Balkan usw.";"public";"";"";""
"876348265736931";"ich Pegida Presse -- Unwahrheite breit treten schuld Gruppe 15 Tsd Dresden etwas reichen leisten mal absehen . Pegida nichts Fachkräfte . der wir .";"public";"";"";""
"876325632405861";"falsch . es fehlen T räfen -- Mensch Sage Hand arbeiten . gesamt Handwerk klagen darüber.jeder Büro sitzen woher Brötchen wer Auto reparieren vieler Gedanke Wert .";"public";"";"";""
"876562969048794";"ich mal Bring . beten Eagles Entspann dich sagen Nachtwächter -- wir Empfang programmieren . du jederzeit aushecken . du du .";"individual";"";"";""
"876298459075245";". ich der viele .";"public";"";"";""
"876388875732870";"brauchen er Diät .";"public";"";"";""
"876329262405498";"Pegida richten sich Ausländer -- Slamisierung -- der Unterschied .";"public";"";"";""
"876837029021388";"E EBE . BUDESREGERUG . UD AGETUR . ARBET . WR . MÜSSE USERE DEUTSCHE . . UTERSTÜTZE DE CHACE . . WAS . ORDETCH . ERE WR . DEUTSCHE . FACHRÄFTE .";"public";"";"";""
"876349989070092";"Erfahrung Ärger unzufrieden unten man sie kündigen Großfamilie angerennen Danke . wobei ich wissen es privilegiert Moslem geben es eueinstellungen Risiko geben .";"public";"";"";""
"876271565744601";"total verblöden .";"public";"";"";""
"876298015741956";"wir arbeitslos Fachkräft . man mal ihn u. Brot bringen .";"public";"";"";""
"876340372404387";"es sein lächerlich was Deutschland ablaufen .";"public";"";"";""
"876576879047403";"alle ich denken Dori mich falsch verstehen .glaube ich .";"individual";"";"";""
"876443779060713";"Fachkräft legal Machenschaft .";"public";"";"";""
"876574479047643";".Arge .";"public";"";"";""
"876328149072276";"Sorge ich ausländisch Fachkraft ich Deutschland Ausländer wünschen zweiterklassen -- der billig arbeiten vorlegen merken sprechen 8.50 eure Mindestlohn -- treffen deutsch mehr hart 4. sein es schwer Deutschland via deutsch test Reise selber bezahlen Unterkunft man fest Vertrau einwanderungs positiv total versagen es wünschen nichts verlieren arbeiten der wer man ihnen geben .";"public";"";"";""
"876420409063050";"OK .";"public";"";"";""
"876336795738078";"Pegida Übrig Slamisierung Fachkräfte Ausland . mal Thema bleiben .";"public";"";"";""
"876449039060187";"klar Fachkräft . er verstehen Mensch sich was ich deutsch Sprache du .";"public";"";"";""
"876297292408695";"mal Arbeit bringen stehen Vordergrund . .";"public";"";"";""
"876302242408200";"griechisch Regierung arbeiten Hintergrund Trick -- es Geld europäisch Steuerzahler einfordern geben es brutal Androhung -- der Politiker aufhorchen lassen . Udo Ulfkotte . du .";"public";"";"";""
"876387865732971";"nööö.einer Freund echt Flüchtling vitnamese . einer beste Betrieb ausgebilden . hat.es der Betriebe ausbilden Fortbildung investieren .es mir SOWAS egal es deutsche -- Zugezogener -- Zugereister -- eingewandert Schwarzer -- gelb Grüner -- Roter -- Weisser ist.es angehen EBE ARBETE Schuld Schuh schieben Deutschland EGEES Fachpersonal . UBEDGT . Abertausende Ausland benötigt.ich geh mal Rankenhaus ausländisch FACHÄRZTE mich herum sonstwas.die . SETE mich versteht.also . MCH Sinn es MEE . Person.sondern allgemein verstehen sich verständlich es teilweise . SOWAS BRAUCHT E. AD . WET .";"public";"";"";""
"876842535687504";"was ich dumm Mensch . ich wissen -- der Einwanderungswell Flüchtling meist Fachkraft -- Systemanalytikerm Professor bestehen sehen man . neu laut SPD zugegebenermaßen 170.000 Hartz V. Empfänger . du Rechn wir dich mal 170.000 i Hartz V monatlich sich lohnen wen .";"public";"";"";""
"876580195713738";"hoffen ich PEGDA Sturz Regierung schuld .";"public";"";"";""
"876287629076328";"Arbeitsagentur . sag ich . mal was anrichten wissen eh jeder.aber komisch der obwohl es Pegida geben Asylant vorher Pegida Eindruck hinterlassen Sachsen Besucherzahl steigen trotz Pegida.irgendwa beißen sich der . ich wissen was ich halten .ich vermut Mal Regierung Amt eher Schiss bekommen ihr ügennetz reißt.der wir 25 mal .";"public";"";"";""
"876342759070815";"schädlich nichts nutzen Arbeitsagenturen.da unfähig Auge bloß ich angewiesen Dauer antreten unmenschlich deutsch bedeuten Untergang .";"group";"";"";""
"876329625738795";"ey . ich merken Volk der ich Regierung weniger investieren ich Steuer -- ich Volk einnehmen darein etwas Wiederaufbau Vermehrung MEES Volk ich darein es alle vermischen was sich freuen Zuchtratt -- man mal gucken was raus alle führen .";"public";"";"";""
"876360232402401";"wir .";"public";"";"";""
"876458075725950";"-- Asylant -- fast ungebildet . Arzt nochmal reichen Asylant behandeln . Gewinn Geiler AE Deutschland . nehmen Polen bspw Flüchtling .";"public";"";"";""
"876306602407764";"der soooooooo .";"public";"";"";""
"876330122405412";"ich Wirtschaftsflüchtlinge . arm geben ich halbstarken -- der meinen sie erwarten Forderung stellen .";"public";"";"";""
"876381145733643";"ich beid Wort bunen kotz solange Fachkräft Mensch was Spanier Taliener -- der Ausbildung willkommen Getue Medium mir tierisch Senkel . sie wissen es wissen worum es sich .";"public";"";"";""
"876423555729402";"wir dankbar Ausland Eindruck entstehen bzw Realität ankommen . Maschinenbaustudent hab ich sehen Fachkräftemangel Deutschland .";"public";"";"";""
"876413392397085";"Minute neu tragisch Einzelfall -- Blut Hand 68 er rotgrün inksverbrecher du .";"public";"";"";""
"876580182380406";"[@LINK]";"public";"public";"";""
"876442712394153";"grinst schön Leben Sciencefiction filme es mal umschreiben es uns Kappend .";"public";"";"";""
"876892919015799";"es Tausend Bote Botschaft verwechseln es üblich Überbringer achrichten -- köpfen m Verhältnis leben wir human .";"public";"";"";""
"876401065731651";"GeldMafia wichtig . Hauptsache Gerüst BRD GmbH bleiben bestehen . was Regierung -- Pegida Berlin marschieren .";"public";"";"";""
"876342042404220";"du ich kennen kapiere es der Pegida eventuell nachdenken sich ausländisch Meide Verbinde setzen es Aufklären Auffand Pegida Ziel geben Marco Prause dich deutlich proben . Pegida Anhängen einfach überlegt Argument zeigen sie verstehen es mir mich der es verstehen sie Auffand du ich Theta Pegida beobachten Punkt Positionspapier verstehen unterstützen .";"individual";"";"";""
"876307282407696";"-- wir .";"public";"";"";""
"876406035731154";"ich finden folgend Absatz verlinkt Artikel bezeichnend jetzig Situation BRD . deutsche weniger Deutschland bunt irgendwie Wunder man Ausländer integrieren anstatt heimisch Bürger fördern man sich wundern irgendwann Enkel Herr Özdemir Bundeskanzler Anteil deutschstämmigen BRD 30 sinken . Gottseidank ich Nimmer erleben .";"public";"";"";""
"876402012398223";"freuen mich Pegida Bewegung zuwanderungsschädlich .";"public";"";"";""
"876323509072740";"gepriesen fachkräte . man sehen hören Asylschmarotzer jung Männliche 18 25 fahren alle Beruf wer glauben BRD Dummheit pachten Pegida wehren sich .";"public";"";"";""
"876330585738699";"Arbeitsagentur sich schädlich nämlich Volksschädlich . Facharbeiter prekär Beschäftigung sprich Einarbeite . gezwung . Wehrt man sich man sanktionieren . Vielfach frisch Geselle ausstellen Hintertür selber Arbeitsplatz Eihfirme einstellen . Bruchteil Stammbelegschaft . Mähr Eihfirmen ungelernt schwach Geistig Arbeitsmarkt integrieren versuchen mehrfach widerlegen . Arbeitsagentur Handlanger Wirtschaft . einzigen wer sie Volk gemein sie Steuer finanzieren .";"public";"";"";""
"876405815731176";"wievieln de zuwandere real Fachkräft . .1 -- . 7 ausbilden Zauberwort .";"public";"";"";""
"877128872325537";"wozu brauchen Dland Fachkräft -- Siemens 3000 Aufhob 2000 entlassen . Firma verlagern Produktion Ausland Mindestlohn du anderer Gebühr sich arbeiten lohnen . Deutschland brauchen Fachkräft Ausland du .";"public";"";"";""
"876290212409403";"Hmm Ausland Meinung herrschen wir Ausländer böse Ausländerfeindlich schrecken es keiner Zeig Tausend Monat Monat ankommen .";"public";"";"";""
"876355149069576";"urban Gebiet Hochanatolie hoffnungslos überbevölkeren .";"public";"";"";""
"876322569072834";"der sich mal Ausbildung Versorgung Fachkräft kümmern.unseren indern .";"public";"";"";""
"876821102356314";"Zuwanderungpolitik zielen lediglich Lohnniveau unten halten Einkommensteuer schön einander Fachkräft finden eh woanders Globus Chance . Pegida absolut .";"public";"";"";""
"876935392344885";"rasch hinhalten ungewollt was alle ledig anfangen .";"public";"";"";""
"876468342391590";"man Grund finden Facharbeiter irgendein Ausbildung .";"public";"";"";""
"876281679076923";"gehören Thema genauso ansprechen Arbeits du Wohnungsmarkt .";"public";"";"";""
"876827825688975";"es fatal Rotem glauben gering Geburtenrate 1,4 Europäer Mensch lösen Folge 1. Zerstörung europäisch Dentität . 2. Ausdünnung Bevölkerung Herkunftsland alt schwache bleiben junge . Geburtenrate Europäer 1,4 zeigen Diskriminierung Frau Familie . logisch Weise Bedingung europäisch Familie Frau verbessern Geburtenrate knapp 2 ich Wirtschaftswachstum Geburtenrate Maß es Bevölkerung .";"public";"";"";""
"876295405742217";"zuwandern schädlich nix .";"public";"";"";""
"876272755744482";"dünnschiss . Anwalt -- geniere hochgebildet Arbeit Einzelhandel -- scheinen Gepäckwagen Flughafen Fachkräft . Ehrmittelfreiheit -- genug indergartenplätz -- Geld Personal Bildungsstätte -- Zaun Schule sich wesentlich konzentrieren es geben viele was WR . alt Stuhl schmeißen unser kaputt regieren sich viele finden schreiben reden sich zusammentun finanziell Hintergedanke -- der neu Richtung weisen -- verdauen ich erstmals Mittagessen .";"public";"";"";""
"876631632375261";"geben Dresden Jahrhundertwende -- nennen man Völkerschau .";"public";"";"";""
"876305859074505";"Pegida Reduzierung Einwanderung führen Top . Schuld .";"public";"";"";""
"876851009019990";"Rad Geschichte drehen sich Vorwärts Rückwärt .";"public";"";"";""
"876278729077218";"der sich einfach lächerlich Scheiß sie schreiben erzählen wer glauben Quatsch Mal sehen sie es aufgeben deutsche Mist erzählen .";"public";"";"";""
"876305585741199";"PEGDA hässlich Seite Deutschland aufmerksam der Eitmedie verschweigen Wunder -- sich Fachkäft Deutschland Problem herum ärgern der sie Heimatländer möglicherweise verlassen . geeignet Zuzugsregelung Stresse qualifiziert integrationswillig Fachkräft Ausland .";"public";"";"";""
"876587082379716";"der armselig .";"public";"";"";""
"876909142347510";"ich denken Arbeitsamt deutsch arbeitslose zuständig Zuwanderer . Arbeitskraft zuwandern brauchen AA arbeiten trinken . wieviel Arbeitskraft Arbeitsagentur Arbeit bringen 15 Rest Arbeitssuchender selber .";"public";"";"";""
"876769589028132";"Agentur Arbeit wir Zuwanderer uns Tasche liegen BA mal 3 Million arbeitslose Job verhelfen reden wir nochmal Zuwanderung .";"public";"";"";""
"876353905736367";"Behauptung -- Zusammenhang Waffenexporte AsylantenFlüchtling bestehen halten Faktencheck stehen Bild sehen differenziert Asylantrag 2014 1. Syrien 2. Serbien . 3. Eritrea . 4. Afghanistan . 5. Albanien . Waffenexport Syrien 2009. Waffenexport Serbie 2014 2012 2013 Wert 10.000. du letzter rufen Serbien 1999 . Waffenexport Eritrea 2004 EE Waffenexport Afghanistan 2012 Waffe Wert 3,3 Million Euro liefern Fall geben es gewiß Mitverantwortung Albanien zuletzt 2011 Wert 133.302 Euro Albanien Warteschleife Aufnahme EU .";"public";"";"";""
"1010599195645170";"wir Ungarn Bayern fahren 1 i Ausweise zeigen 3 spät wir Salzburg Terroranschlag Paris deutsch Grenze Spur leiten man schaun Auto . Flüchtling eh Bus Zug Entrolle vorbei Erstaufnahmeeinrichtung -- der sich der der wer verbergen schnellstmöglich verabschieden keiner wissen sie bleiben .";"public";"";"";""
"1012242758814147";"keiner hingegen .";"public";"";"";""
"1011242982247458";"wünschen euch Beteiligung .";"group";"";"";""
"1011491548889268";"bitte lesen nachdenken du .";"public";"";"";""
"1010252849013138";"Judmila Opylova . du UnBericht Israel unterstützen sie AlQuaeda Erez Israel Israel . Bevökerung wachsen . Yinon . Plan suchst kommsen du Dee .";"individual";"";"";""
"1012232878815135";"O sorge Zensur Danke .";"public";"";"";""
"1011311555573934";"es Silvia . meister sagen sie erster stehen genauso ich der verwerflich Armes Deutschland.was bloß dir .";"individual";"";"";""
"1010294332342323";"sie lässen sich mundtot -- vieler anderer du .";"individual";"";"";""
"1011497372222019";"Herr Weber -- ich Allgemeinheit sprechen .";"individual";"";"";""
"1011179118920511";"man versuchen Pegida ich stehen lassen gleichgeschaltet Medium . Pegida echt Bedrohung desaströs Regierung darstellen sie ständig Hetze betreiben Pegida Weg . .";"group";"";"";""
"1010344532337303";"Sarah Stolberg . wozu Hauptsache es Stammbaum der meister Reis .";"individual";"";"";""
"1010291425675947";"der nichts neu Frau -- beantworten Frage . Sanktion gelten es Frau Fensterling vorschlagen .";"individual";"";"";""
"1010288595676230";"[@LINK]";"public";"public";"";""
"1011300458908377";"sich viele unsern sie Angst Ecke schieben mal nachdenken Wahrscheinlich sie scheinbar verblenden . jeder Meinung kundtun Rassist -- hetzen Rechtsradikaler betiteln neuerdings omisch.woran liegen jeder sagen er . Besorgter Bürger Ecke schieben . man sich sogar lustig ziehen lächerlicher der finden sie Herr Bue normal es mir leiden sie Realitätsverweigerer man helfen Dann.einfach schlafen . .";"individual";"";"";""
"1012238215481268";"Haha -- merken man Hirn vergessen Antifa . ich kennen ihn Striezelmarkt -- er heißen .";"group";"";"";""
"1012237782147978";"man Dünnschiss ersehen .";"public";"";"";""
"1011497715555318";"Hallo Herr Heid beweisen . sie . Pegida ich rücken . Anhänger sie eigentlich genau Gegenteil . sie echt bedauern .";"individual";"";"";""
"1010693545635735";"MA AUT . GETRAEUMT . man stellen sich gestern Fussball Laenderspiel stattfinden mund merken Tribuene zigtausendfach erschallt Ruf MERE RAUS . WR . SD . VO .. 3 spät Mund Licht Kanzleramt eu abschalten erholen Uckermark ziehen sie sich verdienen Muddi -- Erholung . wir . . kennen trau .";"public";"";"";""
"1012239375481152";"der Satire Postillion .";"public";"";"";""
"1011305395574550";"[@LINK]";"public";"public";"";""
"1012233902148366";"stehen Text -- .";"public";"";"";""
"1011251578913265";"Pegida team.ladet mal Victor echt Redner -- Pass .";"group";"";"";""
"1011258635579226";".";"public";"";"";""
"1012233615481728";"er nächster 581 Weihnachtsmarkt heißen uns deutsche .";"public";"";"";""
"1011320165573073";"[@LINK]";"public";"public";"";""
"1012236338814789";"du .";"public";"";"";""
"1012248908813532";"geil Spruch -- der maß ich kopi Sorge du ihn irgendwo mal wiederfindest .";"individual";"";"";""
"1012244032147353";"es abwegig .";"public";"";"";""
"1010699922301764";"Traumtänzer .";"individual";"";"";""
"1011297235575366";"sie Herr Bue . sie scheinen genau wissen meister denk Andersherum finden CH es stark Stück sie Meinung ableiten meister denken sie .";"individual";"";"";""
"1010225035682586";"lieb Frau Spielmann -- Angst Ratgeber . sprechen Achtsamkeit . ich verstehen sie Angst versuchen sie bitte sich Angst leiten lassen herzlich Grüße du .";"individual";"";"";""
"1010690208969402";"ihr geben raus Straße wir Osten . WR Volk . provozieren lassen .";"public";"";"";""
"1010738845631205";"wer vieler tote Verbrechen S lernen Biss klatsch Grenze .";"public";"";"";""
"1010254625679627";"ich finden Rede Frau Festerling super.sie sagen raus was vieler uns denken Angst Medium Zweck ausschlachen . wir Gedanke aussprechen Danke Mut .";"individual";"";"";""
"1010326699005753";"Titus du deutsche versuch etwas ändern AZ beschimpfen . wir blöd besoffene -- Frustriert unterer Schiene Gesellschaft anderer Sache . wir beschimpfen Gegenzug lieb Blumenkinder Geschrei Fakt . wir aller halten es vergehen kostbar .";"individual";"";"";""
"1012233728815050";"Gebräuch .";"public";"";"";""
"1010914845613605";"man zuhören es längst geschehen . brüllen Anzleramt taub Ohr blind Auge hörend sehend Schade . Sache man nächster Wahl abwarten S klären es vorher Deutschland . es Anfang . wir Schläfer es sein mehr Mutti Misere annehmen Fakt .";"public";"";"";""
"1012034585501631";"Heinz Reinhardt . er dito merken es der deutsche Land sich eingenisten es ihnen reichen . deutsche meckeren .";"individual";"";"";""
"1012028732168883";"CSU Jagt Wählen eröffnen PEGDA AFD bereiten kopfschmerzen Seehofer alt Bayer millionste wünschen Ratte nennen .";"public";"";"";""
"1011307805574309";"Sandra -- der Sinn Herr Helmut Bue diskutieren er vollständig verbohren Meinung . ihm Mehrheit deutsche regierungstreu finden Asyl Flüchtlingspolitik genialen aß ihn irr Glaube . fast EUänd verschließen sich unbegrenzt Einwanderung -- empört handeln deutsch Regierung . Herr Bue vielfache Ansicht schlau anderer Staatsmann Europa zusammengenommen du .";"individual";"";"";""
"1010184409019982";"Anna Feißt nochmal . ich reden VERSCHEERUG .";"individual";"";"";""
"1010222242349532";"-- hallo dasselbe nichts wir ca 4 WOCHE . Grenze . Österreich erleben .";"public";"";"";""
"1010200022351754";"wer Blutdruck verdoppeln möchten maßer sich unbedingt mal durchles s6.";"public";"";"";""
"1010199272351829";"[@LINK]";"public";"public";"";""
"1010186439019779";"der halt schlank Staat .";"public";"";"";""
"1010230345682055";"Jürgen Genau -- USA Syrer aufnehmen du .";"individual";"";"";""
"1011304792241277";"Frau Messerschmidt -- behaupten mir schrecklich Abschlag Paris egal Frechheit . Mensch sie sachlich Argumentier .";"individual";"";"";""
"1010225505682539";"Judith Becker -- danken ..";"individual";"";"";""
"1010186359019787";"Andrea Harpyie . sie brauchen kennen lernen sie persönlich Meinung ich politisch rechts ich finden es toll Deutschland ich freuen sich ich Mensch anderer ulturkreisen kennenlernen ich freuen sich es deutsch ich geben ich freuen sich es schwarz gelb rot Braune geben . GEAU . . DEUTSCHAD . ich froh braun Brühe .";"individual";"";"";""
"1010343862337370";"Höhepunkte liegen Tiefpunkt .";"individual";"";"";""
"1010764935628596";"Justin -- dir Uftballon platzen tröste dich Uscheltier -- bevor du Bahnhof stehst .";"individual";"";"";""
"1010767098961713";"MerkelmusswegAufkleber gehören Auto dran .";"public";"";"";""
"1011268755578214";"Sigfried gesell . ich vorhin sehen uns REWE . stell . dir deutsch Markenbutter kaufen . der .";"individual";"";"";""
"1011288572242899";"Justin Trzaskowski niedlich Antifa Troll D.";"individual";"";"";""
"1010206892351067";"ich -- jetzig Politiker realisieren . politischmedial lassen HRER . aisserfairePolitik ständig Propaganda Großteil Bevölkerung alldem nichts umsetzen SE regieren HRER Gesinnung -- Streben Anpassung Volk -- anderer fremd Ultur .";"public";"";"";""
"1012238065481283";"wissen .CH FDE DCH . .lach .";"individual";"";"";""
"1010750565630033";".";"public";"";"";""
"1010188025686287";"AFP Tonline Obama warnen Flüchtling Terrorist gleichzusetz . Ritt . UO . voll Betrachtung Attacke unschuldig Bürger Wochenende Paris ich sich Versuch widersetzen syrisch Flüchtling Alabama umzusiedeln -- sagen Gouverneur Robert Bentley . er zulassen Bewohner Bundesstaat gering Risiko Attacke aussetzen Michigan Gouverneur Rick Snyder erklären er Aufnahmestopp syrisch Flüchtling verhängen . USHeimatschutzministerium vollständig Überprüfung Sicherheitsvorkehrung abschließen . warnen Snyd Mensch Osten Terrorist gleichzusetzen . Anschlag Extremist verüben . Arizona -- Arkansas -- Florida -- Georgia -- Llinois -- Ndiana -- ansehen Ouisiana -- Maine -- Massachusetts -- Mississippi -- ebraska -- ort Carolina -- Ohio -- Oklahoma -- South Carolina -- Tennessee -- Texas Wisconsin kündigen Widerstand Obamas Plan . einzig Demokrat regiert Bundesstaat schloss sich es Hampshire Aufruf fordern Gouverneurin Maggie Hassan Aufnahmestopp Syrer . texanisch Gouverneur Greg Abbott schreiben Brief USPräsident angesichts tragisch Attacke Paris Bedrohung -- der wir sehen Texas Programm teilnehmen Umsiedlung syrisch Flüchtling -- Verbindung Terrorismus Folge Abbott rufen Obama Aufnahme Syrer überall USA stoppen . Ernst . Besorgnis . Samstag ouisiana Gouverneur Bobby Jindal -- der sich Präsidentschaftskandidatur Republikaner bewirbt Brief Obama ernst Besorgnis Aufnahme Syrer Ausdruck bringen Montag weisen Jindal Behörde Umsiedlung syrisch Flüchtling Ouisiana stoppen . vorsitzend Ausschuß innerer Sicherheit Repräsentantenhaus -- Michael McCaul -- fordern Obama Aufnahme syrisch Flüchtling stoppen Rücksicht Sicherheit Amerikaner organisieren Flüchtling Terrorist verwechseln Obama deutlich es sein moralisch Pflicht -- Flüchtling helfen . Mensch -- der Syrien fliehen derjenige meister Terrorismus schädigen sagen USPräsident Montag G20Gipfel türkisch Antalya . mindestens USBundesstaat bekennen sich explizit Aufnahme syrisch Flüchtling . USprecher Stéphane Dujarric äußern Verstädnis -- ändern Maßnahme treffen Bürger Form Terrorismus schützen sich Flüchtling fokussieren verletzlich Mensch -- der Gewalt fliehen Weg . islamistisch Anschlag onzerthall -- Restaurant -- Cafés ehe Fußballstadion Stade de France Freitagabend Paris 129 Mensch töten 352 verletzen . Anschlagserie bekennen sich Organisation islamisch Staat . einer mutmaßlich Selbstmordattentäter syrisch Pass finden . Mann reisen offenbar Flüchtling Griechenland europäisch Union unklar Pass möglicherweise kaufen fälschen Obama September ankündigen Oktober 2016 laufend Haushaltsjahr mindestens 10.000 Syrer Flüchtlingslager aufnehmen . USBehörden überprüfen Antragsteller genau sie fürchten klammsten Weg gelangen Muselmurksel sorgen neu Heimat Syrer -- raki -- Afghan -- Pakistani Afrikaner Germoney .";"public";"";"";""
"1011167985588291";"Boykott Fein bedienen alle wer was uns bedrohen -- alle .";"public";"";"";""
"1010320872339669";"wem verkaufen wir Waffen.da warten .";"group";"";"";""
"1012238542147902";".";"public";"";"";""
"1012240715481018";"nutzen was Seite du dich bilden informieren versuchst . der Hose .";"individual";"";"";""
"1012250122146744";"Oh örtlich Bildungsniveau senken . führen Einzeller du .";"public";"";"";""
"1010699645635125";"D -- schliefen du dir anderer .";"individual";"";"";""
"1010191362352620";"Heribert Claque -- ich persönlich Angst -- Kürze sozial et zusammenbrichen ich Rente bekommen mir mmigranen Wille Heim eingewiesen .";"individual";"";"";""
"1012239752147781";"StrEzelmarkt . E -- Widerstand .";"public";"";"";""
"1010204389017984";"ich fordern komplett Vernichtung Staat du .";"public";"";"";""
"1010347882336968";"dreist er kontrollieren was er Heimatland nichts verbrochen ihn nichts passieren . er Schild Hals er Terrorist smart Grenzkontrolle Augenwischrerei . man Bevölkerung Sicherheit vorgaukeln .";"public";"";"";""
"1012236902148066";"ihr Baut sie zahlen .";"individual";"";"";""
"1010703275634762";"eigentlich Geh du mal Arm heben .";"individual";"";"";""
"1010280939010329";"Annett Engel . du glaubst Deutschland dreckig Pfote Spiel . Soldat wir schick Abstimmung Abstimmung Asperletheater Volk . Vereinbarung 2.Weltkrieg treffen Soldat . er äußerer Fall -- ATO Mehrheit abstehmen .";"individual";"";"";""
"1011318428906580";"[@LINK]";"public";"public";"";""
"1012254788812944";"lächerlich man sich Mist aufregen mal was sich Schmierfink ausdenken .nachrichtenschweizauslanddresdenpegida28258.";"public";"";"";""
"1012244405480649";"Claudia Dresdner Zuckerkuchen ..";"individual";"";"";""
"1010694948968928";"Deutschland Fall Finger drohen .";"public";"";"";""
"1010345525670537";"Oli Henze es mal etwas dran du . rennen keiner Pegida Narre Sprengstoff Gegend bringen .";"individual";"";"";""
"1010231022348654";"Frau oss.eine Frau Burka tragen irgendwo Gesichtslos -- verhüllen eingesperren ambulant Gefängnis . sicherlich sie es Frau geben -- der gerne Burka tragen . ich folgend SPDPolitikerin zitieren Akgün . Burka Ganzkörpergefängnis -- der Menschenrecht tief verletzen . es wichtig Zeichen -- Burka Deutschland verbieten . der schließen ich sich halt einfach Meinung .";"individual";"";"";""
"1010343502337406";"Minderheit Osten dir fast alle warst du Matheunterricht .";"individual";"";"";""
"1010862035618886";".";"public";"";"";""
"1012238182147938";"hauen rein gespannt Mega Umsatz .";"individual";"";"";""
"1010707405634349";"wir Straße . Azikeule ziehen Schuldkomplex vorbei .";"group";"";"";""
"1010276379010785";"ich Grenzgänger Österreich erleben Schwachsinn . RiesenVerkehrchaos massiv Schaden Geschäft DeutschÖsterreichischen Grenzgebiet Salzburg -- passieren CHTS nützliches . man laden Typ fahren sie Staatskosten Germoney rein ich Versteh einfach sich all Schaf gefallen lassen . jeder klagen verschwenden Ebenszeit tagtäglich aufgezwungen Stau -- was solls . wos i MEE FRESSE .";"public";"";"";""
"1010248259013597";"dumm Deutschland gehören .";"public";"";"";""
"1010761102295646";"Justin Trzaskowski Junge . geh spielen erwachsene .";"individual";"";"";""
